진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,G92 ,여,외래,53 ,175 ,175 ,9859970 ,20243550 
2024,G92 ,여,입원,55 ,140 ,2317 ,760632580 ,962689270 
2024,G93 ,남,외래,3 ,3 ,3 ,1248440 ,1783140 
2024,G93 ,여,외래,6 ,6 ,6 ,1968220 ,2811420 
2024,G930,남,외래,3720 ,6285 ,6219 ,404938590 ,835051110 
2024,G930,남,입원,167 ,285 ,784 ,322934160 ,422871740 
2024,G930,여,외래,3452 ,6067 ,6013 ,451943160 ,930599710 
2024,G930,여,입원,194 ,228 ,1084 ,575584670 ,729580770 
2024,G931,남,외래,945 ,10814 ,10752 ,583314700 ,903042680 
2024,G931,남,입원,981 ,6853 ,105463 ,23481372100 ,29012096630 
2024,G931,여,외래,609 ,7321 ,7260 ,373869310 ,582536680 
2024,G931,여,입원,695 ,4666 ,83515 ,17740737980 ,21931650620 
2024,G932,남,외래,321 ,708 ,707 ,31270590 ,59307310 
2024,G932,남,입원,46 ,56 ,308 ,145623480 ,185494260 
2024,G932,여,외래,627 ,1610 ,1602 ,66118740 ,141923380 
2024,G932,여,입원,100 ,129 ,726 ,245914020 ,333613210 
2024,G933,남,외래,3599 ,5904 ,5900 ,162515640 ,289878030 
2024,G933,남,입원,21 ,22 ,61 ,11747630 ,16765220 
2024,G933,여,외래,6796 ,11631 ,11623 ,298387810 ,531313680 
2024,G933,여,입원,29 ,30 ,137 ,23837340 ,32251270 
2024,G934,남,외래,2016 ,6804 ,6765 ,421785530 ,670978900 
2024,G934,남,입원,668 ,1762 ,19473 ,5073342280 ,6269305860 
2024,G934,여,외래,2550 ,7690 ,7675 ,463922980 ,786537680 
2024,G934,여,입원,629 ,2275 ,21380 ,4651118770 ,5918814760 
2024,G935,남,외래,53 ,67 ,67 ,5301060 ,8081900 
2024,G935,남,입원,1 ,1 ,9 ,2944230 ,4335940 
2024,G935,여,외래,103 ,124 ,124 ,10339540 ,14925240 
2024,G935,여,입원,8 ,10 ,115 ,21461630 ,27193200 
2024,G936,남,외래,26 ,47 ,47 ,3896770 ,6845050 
2024,G936,남,입원,12 ,17 ,127 ,84551590 ,95899630 
2024,G936,여,외래,30 ,49 ,48 ,2943300 ,5832710 
2024,G936,여,입원,12 ,16 ,136 ,89344010 ,101946470 
2024,G937,남,외래,2 ,33 ,33 ,298890 ,870190 
2024,G937,여,외래,4 ,7 ,7 ,223470 ,285870 
2024,G937,여,입원,1 ,1 ,9 ,4934460 ,6329930 
2024,G938,남,외래,1989 ,6120 ,6081 ,440088250 ,687675510 
2024,G938,남,입원,777 ,1756 ,17402 ,4611709270 ,5838268620 
2024,G938,여,외래,2444 ,6229 ,6197 ,456016070 ,751900980 
2024,G938,여,입원,843 ,1832 ,20410 ,4733627430 ,6041981690 
2024,G939,남,외래,2332 ,6646 ,6629 ,693630250 ,927687190 
2024,G939,남,입원,49 ,322 ,843 ,183056020 ,208949800 
2024,G939,여,외래,3157 ,7295 ,7263 ,756882350 ,1025288260 
2024,G939,여,입원,57 ,774 ,1721 ,389986920 ,438250810 
2024,G94 ,남,외래,1 ,1 ,1 ,12410 ,17610 
2024,G940,남,외래,5 ,9 ,9 ,329000 ,708000 
2024,G940,여,외래,1 ,1 ,1 ,56720 ,162420 
2024,G941,남,외래,10 ,44 ,44 ,2085880 ,2537580 
2024,G941,남,입원,2 ,5 ,90 ,21264720 ,24008310 
2024,G941,여,외래,9 ,26 ,25 ,2335650 ,3611550 
2024,G941,여,입원,6 ,6 ,66 ,37995210 ,41066450 
2024,G942,남,외래,21 ,48 ,48 ,2731440 ,4434340 
2024,G942,남,입원,4 ,8 ,83 ,21646530 ,28113220 
2024,G942,여,외래,15 ,73 ,73 ,2446420 ,3930820 
2024,G942,여,입원,2 ,2 ,73 ,20441860 ,25663760 
2024,G943,남,외래,48 ,225 ,225 ,18736530 ,24198990 
2024,G943,남,입원,82 ,129 ,1298 ,383949800 ,493061130 
2024,G943,여,외래,52 ,115 ,114 ,6175080 ,11179350 
2024,G943,여,입원,48 ,142 ,1550 ,272202570 ,343824250 
2024,G948,남,외래,34 ,111 ,111 ,10596330 ,13805030 
2024,G948,남,입원,13 ,42 ,297 ,59136100 ,72654970 
2024,G948,여,외래,53 ,160 ,160 ,6929070 ,12453490 
2024,G948,여,입원,6 ,8 ,73 ,37876610 ,48645880 
2024,G950,남,외래,828 ,5301 ,5280 ,359451330 ,433260510 
2024,G950,남,입원,94 ,264 ,4485 ,678741330 ,802028850 
2024,G950,여,외래,882 ,5561 ,5544 ,347201860 ,424341420 
2024,G950,여,입원,111 ,333 ,6469 ,1064364940 ,1258010710 
2024,G951,남,외래,491 ,3616 ,3611 ,136925580 ,240866160 
2024,G951,남,입원,204 ,1033 ,18901 ,4032043930 ,5148875040 
2024,G951,여,외래,339 ,2950 ,2946 ,80533490 ,165630220 
2024,G951,여,입원,148 ,890 ,12909 ,2848499680 ,3654861460 
2024,G952,남,외래,714 ,2219 ,2201 ,102955140 ,142628410 
2024,G952,남,입원,108 ,297 ,4731 ,1163371850 ,1451264380 
2024,G952,여,외래,799 ,2651 ,2625 ,97719730 ,138623720 
2024,G952,여,입원,92 ,325 ,4843 ,871556210 ,1122684590 
2024,G958,남,외래,489 ,1590 ,1576 ,57896540 ,119357820 
2024,G958,남,입원,92 ,267 ,3679 ,1068021120 ,1350813370 
2024,G958,여,외래,398 ,1385 ,1378 ,49945690 ,101117330 
2024,G958,여,입원,81 ,327 ,6330 ,1162697350 ,1533303460 
2024,G959,남,외래,9601 ,36860 ,36628 ,1269584640 ,2674607730 
2024,G959,남,입원,1985 ,6294 ,101129 ,23953065520 ,30836075740 
2024,G959,여,외래,5575 ,21499 ,21323 ,769527690 ,1551194460 
2024,G959,여,입원,1320 ,4837 ,81332 ,18104159410 ,23334245880 
2024,G960,남,외래,378 ,1040 ,1037 ,49291470 ,92101210 
2024,G960,남,입원,226 ,337 ,2233 ,714275970 ,956428870 
2024,G960,여,외래,454 ,1447 ,1438 ,44948590 ,98270330 
2024,G960,여,입원,303 ,487 ,3462 ,1013962390 ,1352707940 
2024,G961,남,외래,64 ,138 ,135 ,6411420 ,15226130 
2024,G961,남,입원,20 ,26 ,313 ,83219070 ,110277120 
2024,G961,여,외래,106 ,369 ,363 ,8878290 ,17587970 
2024,G961,여,입원,33 ,43 ,390 ,88697500 ,117971760 
2024,G968,남,외래,87 ,195 ,192 ,9662410 ,18614680 
2024,G968,남,입원,12 ,75 ,187 ,49155680 ,65759770 
2024,G968,여,외래,155 ,369 ,366 ,17185000 ,31887060 
2024,G968,여,입원,32 ,36 ,307 ,101931580 ,136004690 
2024,G969,남,외래,765 ,1923 ,1918 ,104176400 ,175125150 
2024,G969,남,입원,42 ,69 ,478 ,54885740 ,81242230 
2024,G969,여,외래,861 ,2087 ,2087 ,98521440 ,158021660 
2024,G969,여,입원,53 ,481 ,917 ,191666050 ,247369630 
2024,G970,남,외래,44 ,67 ,67 ,2684920 ,4614440 
2024,G970,남,입원,30 ,34 ,224 ,46963970 ,61321200 
2024,G970,여,외래,47 ,65 ,65 ,2464420 ,4501870 
2024,G970,여,입원,16 ,16 ,81 ,20658200 ,28276740 
2024,G971,남,외래,48 ,86 ,86 ,1997360 ,4903520 
2024,G971,남,입원,37 ,42 ,180 ,46345850 ,62523920 
2024,G971,여,외래,68 ,114 ,114 ,4334260 ,8506020 
2024,G971,여,입원,42 ,51 ,238 ,69904370 ,94383750 
2024,G972,남,외래,50 ,112 ,112 ,4720870 ,8409890 
2024,G972,남,입원,25 ,32 ,232 ,70259250 ,95808150 
2024,G972,여,외래,66 ,130 ,125 ,3749130 ,7625720 
2024,G972,여,입원,35 ,39 ,224 ,52560800 ,74931040 
2024,G978,남,외래,33 ,316 ,316 ,12907180 ,16057460 
2024,G978,남,입원,21 ,33 ,395 ,116953250 ,148370430 
2024,G978,여,외래,23 ,49 ,48 ,1335140 ,2536540 
2024,G978,여,입원,21 ,41 ,664 ,145437500 ,183656760 
2024,G979,남,외래,8 ,13 ,13 ,134360 ,419160 
2024,G979,남,입원,1 ,1 ,31 ,7684880 ,9828040 
2024,G979,여,외래,6 ,10 ,10 ,102100 ,303900 
2024,G979,여,입원,2 ,3 ,45 ,7584780 ,11697820 
2024,G98 ,남,외래,1068 ,2946 ,2939 ,134150360 ,265189490 
2024,G98 ,남,입원,74 ,89 ,660 ,250218590 ,311935780 
2024,G98 ,여,외래,992 ,2412 ,2411 ,79994290 ,149881080 
2024,G98 ,여,입원,108 ,248 ,859 ,279857500 ,361883070 
2024,G990,남,외래,195 ,608 ,606 ,16056180 ,32441320 
2024,G990,남,입원,12 ,15 ,124 ,26415440 ,34544980 
2024,G990,여,외래,256 ,906 ,895 ,21606030 ,39276960 
2024,G990,여,입원,8 ,12 ,50 ,16486950 ,22457700 
2024,G991,남,외래,379 ,932 ,932 ,31935750 ,54301390 
2024,G991,남,입원,6 ,7 ,22 ,4042790 ,5549340 
2024,G991,여,외래,712 ,1524 ,1524 ,53287570 ,89623690 
2024,G991,여,입원,7 ,8 ,48 ,5209130 ,6992300 
2024,G992,남,외래,1485 ,4786 ,4769 ,176785540 ,346731650 
2024,G992,남,입원,301 ,1111 ,17347 ,3587725800 ,4634517440 
2024,G992,여,외래,1152 ,3378 ,3376 ,120993160 ,236756410 
2024,G992,여,입원,223 ,753 ,13105 ,2287984810 ,2986705600 
2024,G998,남,외래,59 ,139 ,137 ,3222620 ,4652620 
2024,G998,남,입원,2 ,2 ,3 ,1218650 ,1724670 
2024,G998,여,외래,75 ,141 ,140 ,5411980 ,8612160 
2024,G998,여,입원,2 ,2 ,1 ,474880 ,576820 
2024,H00 ,남,외래,69 ,79 ,79 ,1206660 ,1669700 
2024,H00 ,여,외래,79 ,93 ,93 ,1391580 ,1917080 
2024,H000,남,외래,451226 ,675790 ,675537 ,14753925820 ,20722344140 
2024,H000,남,입원,115 ,127 ,263 ,71185770 ,85283720 
2024,H000,여,외래,656006 ,986836 ,986444 ,20816597170 ,29262678060 
2024,H000,여,입원,134 ,147 ,267 ,79964720 ,96941240 
2024,H001,남,외래,229738 ,375725 ,375668 ,9843783800 ,13929981910 
2024,H001,남,입원,119 ,124 ,117 ,47790730 ,53637120 
2024,H001,여,외래,313845 ,516528 ,516465 ,12819233410 ,18144679050 
2024,H001,여,입원,182 ,198 ,224 ,86450040 ,95553470 
2024,H01 ,남,외래,69 ,83 ,83 ,1084560 ,1445760 
2024,H01 ,여,외래,64 ,81 ,81 ,1324130 ,1782430 
2024,H010,남,외래,106790 ,181756 ,181683 ,4821627340 ,7139669480 
2024,H010,남,입원,43 ,45 ,27 ,14125310 ,17388140 
2024,H010,여,외래,189220 ,331583 ,331361 ,9281436010 ,13882795990 
2024,H010,여,입원,60 ,77 ,96 ,29072100 ,36379110 
2024,H011,남,외래,14094 ,18929 ,18928 ,350358170 ,492570780 
2024,H011,남,입원,10 ,10 ,9 ,2876320 ,3284020 
2024,H011,여,외래,26324 ,34715 ,34705 ,630919100 ,886143590 
2024,H011,여,입원,15 ,15 ,46 ,6705420 ,8041590 
2024,H018,남,외래,32604 ,56177 ,56167 ,1370090480 ,1920845380 
2024,H018,남,입원,32 ,37 ,96 ,39790650 ,48786290 
2024,H018,여,외래,51972 ,92665 ,92646 ,2202880940 ,3082112080 
2024,H018,여,입원,39 ,42 ,75 ,32346620 ,39111060 
2024,H019,남,외래,77401 ,118686 ,118663 ,2635539270 ,3663192430 
2024,H019,남,입원,30 ,36 ,50 ,18368240 ,22149510 
2024,H019,여,외래,121528 ,186581 ,186553 ,4152892460 ,5789596480 
2024,H019,여,입원,47 ,53 ,80 ,33931790 ,41948360 
2024,H02 ,남,외래,1 ,1 ,1 ,12410 ,17610 
2024,H02 ,여,외래,2 ,2 ,2 ,22670 ,32270 
2024,H020,남,외래,84482 ,235947 ,235859 ,9472357960 ,13605821430 
2024,H020,남,입원,1385 ,1477 ,1888 ,1518589580 ,1732097000 
2024,H020,여,외래,127810 ,323712 ,323596 ,13900965510 ,19757402410 
2024,H020,여,입원,1708 ,1797 ,2324 ,1791516730 ,2055139640 
2024,H021,남,외래,1712 ,4411 ,4402 ,331508400 ,527994100 
2024,H021,남,입원,119 ,129 ,234 ,123421010 ,156168720 
2024,H021,여,외래,1844 ,4157 ,4149 ,282074990 ,435503330 
2024,H021,여,입원,142 ,148 ,242 ,144840180 ,182586000 
2024,H022,남,외래,661 ,1255 ,1254 ,36277960 ,56921830 
2024,H022,남,입원,5 ,5 ,22 ,4067650 ,5193930 
2024,H022,여,외래,969 ,1851 ,1851 ,58166450 ,86510410 
2024,H022,여,입원,4 ,6 ,28 ,5218070 ,6770100 
2024,H023,남,외래,1411 ,2522 ,2516 ,158270710 ,247898490 
2024,H023,남,입원,50 ,51 ,53 ,50663020 ,63554000 
2024,H023,여,외래,2357 ,3864 ,3859 ,209266220 ,326907450 
2024,H023,여,입원,76 ,77 ,78 ,56006190 ,69977140 
2024,H024,남,외래,17752 ,45001 ,44899 ,6207885240 ,9395738200 
2024,H024,남,입원,1358 ,1398 ,1758 ,1499563570 ,1882358880 
2024,H024,여,외래,22470 ,55776 ,55669 ,7468879150 ,11138028300 
2024,H024,여,입원,1642 ,1692 ,2039 ,1749417080 ,2204846600 
2024,H025,남,외래,550 ,858 ,858 ,29008500 ,52335280 
2024,H025,남,입원,14 ,14 ,43 ,22135510 ,27922720 
2024,H025,여,외래,890 ,1643 ,1638 ,63268610 ,110148340 
2024,H025,여,입원,28 ,30 ,33 ,23542180 ,29605110 
2024,H026,남,외래,1022 ,2121 ,2118 ,81562610 ,139596480 
2024,H026,남,입원,18 ,18 ,23 ,9684670 ,12207790 
2024,H026,여,외래,1783 ,3782 ,3772 ,139319240 ,245244570 
2024,H026,여,입원,45 ,47 ,57 ,28514400 ,35875010 
2024,H027,남,외래,190 ,871 ,871 ,34187730 ,50907190 
2024,H027,남,입원,1 ,1 ,1 ,1327130 ,1666860 
2024,H027,여,외래,322 ,919 ,919 ,28201470 ,47347540 
2024,H027,여,입원,1 ,1 ,1 ,281050 ,351310 
2024,H028,남,외래,7901 ,12213 ,12176 ,516893390 ,925171060 
2024,H028,남,입원,125 ,128 ,148 ,101043090 ,122884060 
2024,H028,여,외래,12742 ,20038 ,19996 ,807377780 ,1458238600 
2024,H028,여,입원,119 ,124 ,206 ,92642820 ,114671520 
2024,H029,남,외래,1941 ,3332 ,3315 ,130327500 ,275504220 
2024,H029,남,입원,37 ,39 ,48 ,27395550 ,34734640 
2024,H029,여,외래,2891 ,4790 ,4768 ,184869530 ,394383970 
2024,H029,여,입원,37 ,37 ,38 ,19693460 ,24201470 
2024,H030,남,외래,14 ,20 ,20 ,513770 ,740870 
2024,H030,여,외래,39 ,68 ,68 ,2423690 ,4472690 
2024,H031,남,외래,4934 ,8245 ,8240 ,164276390 ,236178250 
2024,H031,남,입원,15 ,15 ,90 ,16283300 ,20974590 
2024,H031,여,외래,4719 ,7972 ,7968 ,162564500 ,231037000 
2024,H031,여,입원,17 ,19 ,120 ,28675780 ,35939930 
2024,H038,남,외래,159 ,234 ,234 ,4897740 ,7468610 
2024,H038,여,외래,162 ,205 ,205 ,3947630 ,5788930 
2024,H04 ,남,외래,8 ,10 ,10 ,93360 ,116260 
2024,H04 ,여,외래,7 ,7 ,7 ,152970 ,211270 
2024,H040,남,외래,538 ,917 ,917 ,24267340 ,36101410 
2024,H040,남,입원,7 ,8 ,18 ,7576120 ,10046670 
2024,H040,여,외래,751 ,1444 ,1440 ,39929960 ,58416590 
2024,H040,여,입원,19 ,22 ,65 ,24922670 ,32704950 
2024,H041,남,외래,839661 ,1465803 ,1465498 ,42956952690 ,60286167330 
2024,H041,남,입원,524 ,641 ,1557 ,352270040 ,440544020 
2024,H041,여,외래,1614230 ,2847311 ,2846751 ,83285612990 ,116326621010 
2024,H041,여,입원,734 ,908 ,1117 ,543126970 ,678629790 
2024,H042,남,외래,12171 ,20355 ,20338 ,586047250 ,820124410 
2024,H042,남,입원,5 ,6 ,6 ,3997400 ,5350110 
2024,H042,여,외래,20761 ,33268 ,33239 ,1013353320 ,1424190890 
2024,H042,여,입원,17 ,18 ,19 ,12610240 ,16599020 
2024,H043,남,외래,2840 ,5619 ,5610 ,134893320 ,191539160 
2024,H043,남,입원,26 ,30 ,120 ,37166070 ,49064380 
2024,H043,여,외래,5019 ,10837 ,10807 ,281678600 ,404408390 
2024,H043,여,입원,69 ,79 ,347 ,115903710 ,156306140 
2024,H044,남,외래,1668 ,4555 ,4554 ,163823500 ,230146190 
2024,H044,남,입원,36 ,36 ,46 ,28207580 ,39916460 
2024,H044,여,외래,3965 ,10712 ,10704 ,388809670 ,547191960 
2024,H044,여,입원,84 ,84 ,105 ,61277110 ,87468900 
2024,H045,남,외래,34389 ,77631 ,77502 ,3100540200 ,4571110060 
2024,H045,남,입원,775 ,825 ,1230 ,985697720 ,1317386340 
2024,H045,여,외래,68511 ,154218 ,153902 ,6157005830 ,9202504860 
2024,H045,여,입원,1850 ,1946 ,3062 ,2388517080 ,3206886450 
2024,H046,남,외래,1412 ,2689 ,2687 ,132036520 ,199423470 
2024,H046,남,입원,22 ,23 ,26 ,18815930 ,21875020 
2024,H046,여,외래,2768 ,5478 ,5474 ,258213980 ,384619520 
2024,H046,여,입원,41 ,44 ,52 ,26878400 ,33122700 
2024,H048,남,외래,1345 ,1840 ,1839 ,49985340 ,71533240 
2024,H048,남,입원,4 ,4 ,4 ,2431760 ,3303070 
2024,H048,여,외래,2725 ,4052 ,4050 ,104288290 ,149342820 
2024,H048,여,입원,1 ,1 ,1 ,529290 ,801510 
2024,H049,남,외래,2237 ,3749 ,3740 ,142594570 ,204526860 
2024,H049,남,입원,4 ,4 ,3 ,2525930 ,3190090 
2024,H049,여,외래,4876 ,8230 ,8212 ,313062430 ,446197340 
2024,H049,여,입원,5 ,5 ,36 ,4452830 ,5925900 
2024,H05 ,남,외래,2 ,2 ,2 ,179460 ,256360 
2024,H050,남,외래,4303 ,8624 ,8605 ,245266910 ,409453220 
2024,H050,남,입원,202 ,234 ,1233 ,369013910 ,474793930 
2024,H050,여,외래,4586 ,8799 ,8780 ,246850420 ,400162600 
2024,H050,여,입원,185 ,220 ,1180 ,377708350 ,480920410 
2024,H051,남,외래,498 ,1699 ,1688 ,80603130 ,192642730 
2024,H051,남,입원,43 ,54 ,228 ,86411670 ,111330310 
2024,H051,여,외래,708 ,2542 ,2518 ,122508070 ,287201340 
2024,H051,여,입원,54 ,67 ,280 ,102883040 ,133282370 
2024,H052,남,외래,946 ,1861 ,1840 ,99010290 ,190993820 
2024,H052,남,입원,20 ,22 ,57 ,26684150 ,35625430 
2024,H052,여,외래,1223 ,2364 ,2332 ,127836150 ,245514220 
2024,H052,여,입원,21 ,23 ,56 ,36592740 ,46472600 
2024,H053,남,외래,23 ,43 ,42 ,2357400 ,4468420 
2024,H053,남,입원,1 ,1 ,5 ,3095000 ,4372240 
2024,H053,여,외래,35 ,82 ,81 ,5709680 ,9590220 
2024,H053,여,입원,3 ,3 ,4 ,3109620 ,4030000 
2024,H054,남,외래,147 ,364 ,363 ,21397100 ,39039050 
2024,H054,남,입원,13 ,14 ,45 ,23722830 ,32100200 
2024,H054,여,외래,190 ,519 ,517 ,40256550 ,67950950 
2024,H054,여,입원,11 ,11 ,46 ,22291760 ,31159020 
2024,H055,남,외래,89 ,129 ,129 ,5247860 ,9713750 
2024,H055,남,입원,5 ,5 ,13 ,6830920 ,8545380 
2024,H055,여,외래,22 ,29 ,29 ,1246910 ,2241610 
2024,H058,남,외래,730 ,1987 ,1941 ,136088450 ,294827120 
2024,H058,남,입원,68 ,73 ,161 ,108314690 ,141714480 
2024,H058,여,외래,929 ,2502 ,2453 ,154521180 ,343557860 
2024,H058,여,입원,75 ,85 ,147 ,104352810 ,134539980 
2024,H059,남,외래,506 ,1010 ,1007 ,61176360 ,135636170 
2024,H059,남,입원,34 ,36 ,79 ,56455000 ,73071250 
2024,H059,여,외래,612 ,1214 ,1213 ,81620840 ,176493850 
2024,H059,여,입원,25 ,26 ,53 ,37630080 ,48948760 
2024,H060,남,외래,3375 ,8287 ,8259 ,340078970 ,869721010 
2024,H060,남,입원,146 ,159 ,262 ,160556080 ,212838400 
2024,H060,여,외래,7447 ,18514 ,18458 ,761611110 ,1967995030 
2024,H060,여,입원,404 ,416 ,623 ,434869230 ,589046350 
2024,H061,남,외래,1 ,3 ,3 ,26670 ,37770 
2024,H061,여,외래,3 ,7 ,7 ,369360 ,818360 
2024,H062,남,외래,2100 ,9335 ,9256 ,421207590 ,1006650260 
2024,H062,남,입원,50 ,68 ,179 ,113243070 ,154310350 
2024,H062,여,외래,5243 ,20050 ,19828 ,863780610 ,2089915240 
2024,H062,여,입원,98 ,139 ,352 ,188375020 ,266337280 
2024,H063,남,외래,44 ,77 ,77 ,2923040 ,7416740 
2024,H063,남,입원,2 ,2 ,3 ,1378430 ,1689240 
2024,H063,여,외래,53 ,118 ,118 ,3335480 ,8213300 
2024,H063,여,입원,1 ,1 ,1 ,893050 ,1129840 
2024,H10 ,남,외래,426 ,574 ,574 ,10003030 ,13452930 
2024,H10 ,여,외래,456 ,623 ,623 ,10199490 ,13566590 
2024,H100,남,외래,62456 ,98300 ,98286 ,1812439070 ,2421963360 
2024,H100,남,입원,5 ,5 ,14 ,2634240 ,3349190 
2024,H100,여,외래,78474 ,126046 ,126038 ,2349890440 ,3141977200 
2024,H100,여,입원,14 ,16 ,30 ,6508880 ,8315520 
2024,H101,남,외래,748803 ,1140460 ,1140172 ,23670126360 ,32797561070 
2024,H101,남,입원,101 ,110 ,231 ,37874180 ,44458850 
2024,H101,여,외래,1130032 ,1735733 ,1735305 ,36784663800 ,51005524090 
2024,H101,여,입원,157 ,183 ,154 ,50891340 ,62339240 
2024,H102,남,외래,48902 ,77146 ,77132 ,1494698170 ,2022305370 
2024,H102,남,입원,18 ,21 ,14 ,4582240 ,5380140 
2024,H102,여,외래,67709 ,111192 ,111173 ,2133791470 ,2882147530 
2024,H102,여,입원,19 ,19 ,29 ,9305400 ,12337990 
2024,H103,남,외래,278012 ,420238 ,420200 ,8691378860 ,11727251360 
2024,H103,남,입원,103 ,112 ,261 ,56057800 ,69707010 
2024,H103,여,외래,355165 ,543833 ,543778 ,11300383630 ,15248193730 
2024,H103,여,입원,123 ,147 ,180 ,63195460 ,78251880 
2024,H104,남,외래,22772 ,42914 ,42912 ,927365640 ,1222350270 
2024,H104,남,입원,12 ,18 ,15 ,12746390 ,15753420 
2024,H104,여,외래,34956 ,65383 ,65383 ,1423323320 ,1865278310 
2024,H104,여,입원,20 ,31 ,162 ,14241840 ,20697820 
2024,H105,남,외래,115557 ,186122 ,186103 ,4243053010 ,5759523080 
2024,H105,남,입원,35 ,36 ,27 ,23245070 ,28993890 
2024,H105,여,외래,172901 ,278061 ,278038 ,6418128300 ,8712703940 
2024,H105,여,입원,47 ,51 ,38 ,30370310 ,37827130 
2024,H108,남,외래,333075 ,510917 ,510779 ,13088367190 ,17989584420 
2024,H108,남,입원,120 ,147 ,225 ,70584270 ,89391150 
2024,H108,여,외래,453515 ,701545 ,701428 ,17823822000 ,24482157460 
2024,H108,여,입원,127 ,153 ,252 ,76625880 ,95682670 
2024,H109,남,외래,244600 ,357157 ,357061 ,7647763230 ,10357054460 
2024,H109,남,입원,426 ,491 ,640 ,373787960 ,465409490 
2024,H109,여,외래,314243 ,464911 ,464800 ,10064112150 ,13669559860 
2024,H109,여,입원,448 ,526 ,747 ,355557570 ,442551560 
2024,H11 ,남,외래,52 ,86 ,86 ,1272550 ,1811950 
2024,H11 ,여,외래,10 ,15 ,15 ,217480 ,309580 
2024,H110,남,외래,29999 ,79359 ,79323 ,4559340090 ,6876788480 
2024,H110,남,입원,464 ,515 ,633 ,278588480 ,354482370 
2024,H110,여,외래,23078 ,60143 ,60122 ,3385180800 ,5071261170 
2024,H110,여,입원,326 ,353 ,420 ,187717030 ,239005100 
2024,H111,남,외래,66651 ,94047 ,94037 ,3488813100 ,4996245980 
2024,H111,남,입원,37 ,41 ,92 ,9177200 ,11407320 
2024,H111,여,외래,110033 ,159476 ,159449 ,5748528650 ,8242096930 
2024,H111,여,입원,44 ,50 ,61 ,11623500 ,14349800 
2024,H112,남,외래,592 ,1061 ,1053 ,51663850 ,80417720 
2024,H112,남,입원,9 ,10 ,14 ,10175840 ,11891820 
2024,H112,여,외래,706 ,1290 ,1284 ,65460850 ,102984540 
2024,H112,여,입원,14 ,15 ,25 ,11972860 ,14823840 
2024,H113,남,외래,138606 ,169375 ,169306 ,4453078430 ,6273287080 
2024,H113,남,입원,93 ,102 ,99 ,26149120 ,32630730 
2024,H113,여,외래,178959 ,220978 ,220893 ,5800430050 ,8151366100 
2024,H113,여,입원,103 ,105 ,143 ,32120560 ,39910040 
2024,H114,남,외래,6641 ,9633 ,9629 ,263272170 ,418778960 
2024,H114,남,입원,51 ,53 ,145 ,21027510 ,25666100 
2024,H114,여,외래,9451 ,13924 ,13913 ,387035590 ,611791980 
2024,H114,여,입원,47 ,49 ,89 ,34569330 ,42722480 
2024,H118,남,외래,8929 ,19817 ,19801 ,2089300600 ,3144354360 
2024,H118,남,입원,70 ,75 ,84 ,52896200 ,67106060 
2024,H118,여,외래,18054 ,40968 ,40945 ,4886598930 ,7238979810 
2024,H118,여,입원,88 ,97 ,113 ,70092260 ,90174170 
2024,H119,남,외래,1336 ,2292 ,2286 ,89181440 ,191996380 
2024,H119,남,입원,32 ,32 ,41 ,19864680 ,24436830 
2024,H119,여,외래,1819 ,3090 ,3077 ,126285530 ,264848660 
2024,H119,여,입원,27 ,27 ,33 ,16845700 ,20775150 
2024,H130,남,외래,4 ,5 ,5 ,112790 ,169090 
2024,H130,여,외래,7 ,7 ,7 ,153750 ,244350 
2024,H131,남,외래,815 ,1298 ,1297 ,25969020 ,40295070 
2024,H131,남,입원,4 ,4 ,12 ,1787430 ,2218470 
2024,H131,여,외래,720 ,1087 ,1086 ,23731300 ,36557970 
2024,H131,여,입원,3 ,3 ,7 ,1353200 ,1643070 
2024,H132,남,외래,2369 ,3487 ,3487 ,75179540 ,114830430 
2024,H132,남,입원,1 ,1 ,1 ,146860 ,151610 
2024,H132,여,외래,3750 ,5250 ,5249 ,119606790 ,181681130 
2024,H132,여,입원,2 ,2 ,1 ,185840 ,191860 
2024,H133,남,외래,5 ,8 ,8 ,178310 ,316210 
2024,H133,여,외래,6 ,16 ,16 ,438250 ,906610 
2024,H138,남,외래,124 ,295 ,293 ,5666200 ,9169600 
2024,H138,남,입원,1 ,1 ,1 ,473980 ,592470 
2024,H138,여,외래,146 ,210 ,210 ,4989570 ,8842230 
2024,H138,여,입원,1 ,1 ,1 ,294760 ,368440 
2024,H150,남,외래,4343 ,9509 ,9501 ,257021380 ,446994340 
2024,H150,남,입원,20 ,26 ,175 ,45629750 ,60125060 
2024,H150,여,외래,5220 ,12428 ,12416 ,347683440 ,605723580 
2024,H150,여,입원,33 ,38 ,213 ,73101370 ,94946620 
2024,H151,남,외래,24094 ,39641 ,39621 ,938545780 ,1357945870 
2024,H151,남,입원,7 ,10 ,31 ,11561240 ,14890600 
2024,H151,여,외래,27327 ,46944 ,46925 ,1090639390 ,1582287610 
2024,H151,여,입원,16 ,19 ,17 ,6563760 ,8343680 
2024,H158,남,외래,387 ,878 ,875 ,32842470 ,69943660 
2024,H158,남,입원,23 ,24 ,38 ,31265010 ,36756870 
2024,H158,여,외래,517 ,1186 ,1182 ,48338040 ,99528260 
2024,H158,여,입원,8 ,8 ,13 ,8852710 ,11515410 
2024,H159,남,외래,152 ,288 ,288 ,9741890 ,19026110 
